dataset,score,policy,tolerance,bracket_failure,containment_failure,inflation_exceeded,actual_inflation,saving
uschad,LAC,horizon,0.1,0.029940476190476194,0.01994047619047619,0.007261904761904763,0.00813287054115826,0.016840277777777767
uschad,LAC,horizon,0.25,0.037083333333333336,0.023154761904761904,0.008333333333333333,0.062173454459253784,0.08744543650793649
uschad,LAC,horizon,0.5,0.03595238095238095,0.02041666666666667,0.007202380952380953,0.18237064641702544,0.2366865079365079
uschad,LAC,horizon,1.0,0.027083333333333334,0.014226190476190477,0.004583333333333333,0.43396829629911843,0.44937499999999997
uschad,LAC,hypergeom,0.1,0.005595238095238096,0.0030952380952380953,0.0017857142857142857,0.006631387023937377,0.007827380952380945
uschad,LAC,hypergeom,0.25,0.008571428571428572,0.004226190476190476,0.0027380952380952383,0.06225381885965018,0.05906249999999998
uschad,LAC,hypergeom,0.5,0.009523809523809525,0.004523809523809524,0.002142857142857143,0.18697297825269324,0.17910714285714285
uschad,LAC,hypergeom,1.0,0.007023809523809524,0.002380952380952381,0.0017261904761904764,0.45458179807111765,0.3747668650793651
uschad,LAC,martingale,0.1,0.0008928571428571428,0.0001785714285714286,0.0007142857142857144,0.004223689079444512,0.0034275793650793604
uschad,LAC,martingale,0.25,0.0011904761904761906,0.0002380952380952381,0.0005952380952380953,0.05277769837672816,0.03263392857142856
uschad,LAC,martingale,0.5,0.0016071428571428573,0.0002380952380952381,0.0005357142857142857,0.17354602424336715,0.11739583333333331
uschad,LAC,martingale,1.0,0.001488095238095238,0.00011904761904761905,0.0006547619047619048,0.452054870017264,0.2914285714285714
uschad,LAC,midpoint,0.5,0.4795238095238095,0.46398809523809526,0.0013690476190476191,-0.02818819937980997,0.2366865079365079
uschad,LAC,no_intersection,0.5,0.008630952380952382,0.006666666666666667,0.0005952380952380953,0.1806647167993616,0.2109821428571428
uschad,LAC,one_look_50,0.5,0.03005952380952381,0.01732142857142857,0.4663690476190476,0.7736718692364981,0.5
uschad,LAC,sparse_checks,0.5,0.028511904761904763,0.01767857142857143,0.0035714285714285713,0.07979387766547025,0.16838789682539682
uschad,LAC,uncorrected,0.5,0.12321428571428572,0.06285714285714285,0.03023809523809524,0.17839768285133462,0.33706349206349207
wisdm,APS,fixed_25,0.5,0.956875,0.4141666666666667,0.2891666666666667,0.15448122985033624,0.75
wisdm,APS,fixed_50,0.5,0.9239583333333333,0.4214583333333334,0.16104166666666667,0.049885106070962366,0.5
wisdm,APS,fixed_75,0.5,0.8604166666666667,0.3925,0.07375,0.018990313654465536,0.25
wisdm,APS,full_reference,0.5,0.0,0.0,0.0,0.0,0.0
wisdm,APS,horizon,0.1,0.023125,0.015416666666666667,0.005833333333333334,0.0019575414670803207,0.005008680555555552
wisdm,APS,horizon,0.25,0.030000000000000002,0.018958333333333334,0.006875000000000001,0.03394352761625338,0.020412326388888877
wisdm,APS,horizon,0.5,0.035,0.021041666666666667,0.009791666666666667,0.1255775177012395,0.0676345486111111
wisdm,APS,horizon,1.0,0.03666666666666667,0.021458333333333336,0.007916666666666667,0.3574107924269633,0.19537760416666664
wisdm,APS,hypergeom,0.1,0.006458333333333333,0.0033333333333333335,0.0025000000000000005,0.0021047786064525673,0.0015060763888888875
wisdm,APS,hypergeom,0.25,0.009791666666666667,0.005000000000000001,0.003125,0.031059349193475822,0.010937499999999989
wisdm,APS,hypergeom,0.5,0.011041666666666668,0.005625000000000001,0.0027083333333333334,0.12259077418787379,0.04414496527777776
wisdm,APS,hypergeom,1.0,0.012916666666666667,0.007083333333333334,0.003125,0.366806308893774,0.14679253472222217
wisdm,APS,martingale,0.1,0.0016666666666666668,0.0004166666666666667,0.0012500000000000002,0.001222571667237618,0.0005164930555555551
wisdm,APS,martingale,0.25,0.0018750000000000001,0.0006250000000000001,0.0008333333333333334,0.022410623398370456,0.0055859374999999946
wisdm,APS,martingale,0.5,0.0022916666666666667,0.0008333333333333334,0.0012500000000000002,0.10975920762548316,0.02630208333333332
wisdm,APS,martingale,1.0,0.002916666666666667,0.0008333333333333334,0.0014583333333333334,0.33054580468065997,0.09397569444444441
wisdm,APS,midpoint,0.5,0.25854166666666667,0.24458333333333335,0.003541666666666667,0.0020176259584436243,0.0676345486111111
wisdm,APS,no_intersection,0.5,0.0008333333333333334,0.0008333333333333334,0.0,0.12436724182579975,0.04930121527777776
wisdm,APS,one_look_50,0.5,0.027708333333333335,0.015625,0.7635416666666667,1.2641190259278252,0.5
wisdm,APS,sparse_checks,0.5,0.017916666666666668,0.009375,0.005208333333333333,0.02196332553326168,0.026354166666666665
wisdm,APS,uncorrected,0.5,0.14791666666666667,0.075625,0.04520833333333333,0.1288356255500129,0.15382812499999998
wisdm,LAC,fixed_25,0.5,0.956875,0.41520833333333335,0.3020833333333333,0.16841890229183493,0.75
wisdm,LAC,fixed_50,0.5,0.9287500000000001,0.4252083333333333,0.17041666666666666,0.054365221865602484,0.5
wisdm,LAC,fixed_75,0.5,0.8627083333333334,0.40729166666666666,0.078125,0.018742829271072813,0.25
wisdm,LAC,full_reference,0.5,0.0,0.0,0.0,0.0,0.0
wisdm,LAC,horizon,0.1,0.019791666666666666,0.011875,0.006666666666666667,0.0013953460559249452,0.003936631944444441
wisdm,LAC,horizon,0.25,0.026875,0.015208333333333334,0.007916666666666667,0.03335023297367472,0.01878038194444443
wisdm,LAC,horizon,0.5,0.033125,0.02,0.0077083333333333335,0.12201156006152668,0.06589843749999998
wisdm,LAC,horizon,1.0,0.036041666666666666,0.02,0.0077083333333333335,0.36011224164855793,0.1923177083333333
wisdm,LAC,hypergeom,0.1,0.003541666666666667,0.0018750000000000001,0.0014583333333333334,0.0015393663217481504,0.0010677083333333322
wisdm,LAC,hypergeom,0.25,0.007291666666666667,0.004375,0.0020833333333333333,0.0294387237812223,0.010334201388888879
wisdm,LAC,hypergeom,0.5,0.009583333333333334,0.005625000000000001,0.0025000000000000005,0.11984390725522563,0.04359809027777776
wisdm,LAC,hypergeom,1.0,0.010416666666666666,0.00625,0.0020833333333333333,0.3652232324307236,0.14470920138888885
wisdm,LAC,martingale,0.1,0.00020833333333333335,0.0,0.00020833333333333335,0.0007262846242057232,0.00026475694444444414
wisdm,LAC,martingale,0.25,0.0008333333333333334,0.00020833333333333335,0.00020833333333333335,0.020747753722602617,0.004904513888888883
wisdm,LAC,martingale,0.5,0.0014583333333333334,0.0006250000000000001,0.0006250000000000001,0.1053813487018243,0.024930555555555543
wisdm,LAC,martingale,1.0,0.0014583333333333334,0.0006250000000000001,0.00020833333333333335,0.33387940343454486,0.09369791666666664
wisdm,LAC,midpoint,0.5,0.239375,0.22624999999999998,0.0025000000000000005,0.003894302276947707,0.06589843749999998
wisdm,LAC,no_intersection,0.5,0.0025000000000000005,0.0016666666666666668,0.00020833333333333335,0.12115227883649324,0.04871093749999998
wisdm,LAC,one_look_50,0.5,0.02666666666666667,0.015416666666666667,0.7733333333333333,1.328288536788648,0.5
wisdm,LAC,sparse_checks,0.5,0.013541666666666667,0.0077083333333333335,0.0033333333333333335,0.021244220688517047,0.024687499999999994
wisdm,LAC,uncorrected,0.5,0.15020833333333333,0.07520833333333334,0.050625,0.1327407197875518,0.1487456597222222
