dataset,score,policy,tolerance,ceiling,coverage,set_size,shortfall,delta_coverage,delta_size,delta_shortfall,queried,saving
har,LAC,horizon,0.1,120,0.9125812259628824,1.0600204952275538,0.03228221801930354,0.008575221565394062,0.020126625533295053,-0.004571546069278903,106.45,0.11291666666666661
har,LAC,horizon,0.1,240,0.9205570237887543,1.0760777303896525,0.0275378404355045,0.016355647723846498,0.04097521891003462,-0.008477811265855045,193.03333333333333,0.19569444444444442
har,LAC,horizon,0.1,480,0.9233508081167798,1.081524157290189,0.02606424646904435,0.018760702626302972,0.04834493935275104,-0.009634971218815146,323.85,0.3253125
har,LAC,horizon,0.1,960,0.9248750817038812,1.0850498216550957,0.02518199006798378,0.019712723468821115,0.05229627845875203,-0.01016744065984892,526.85,0.4511979166666667
har,LAC,horizon,0.25,120,0.9356604851658525,1.1369335754528282,0.020762788351216966,0.03165448076836408,0.09703970575856971,-0.01609097573736548,76.61666666666666,0.3615277777777779
har,LAC,horizon,0.25,240,0.9419125932301194,1.1555948992204161,0.017736946119084124,0.037711217165211586,0.12049238774079846,-0.018278705582275432,121.18333333333334,0.4950694444444445
har,LAC,horizon,0.25,480,0.9435157510471465,1.1595511179733105,0.01723208261523159,0.03892564555666948,0.12637190003587256,-0.018467135072627917,170.6,0.6445833333333333
har,LAC,horizon,0.25,960,0.944849795996883,1.1636621207663091,0.016485200842260433,0.039687437761822826,0.1309085775699656,-0.01886422988557227,227.16666666666666,0.7633680555555555
har,LAC,horizon,0.5,120,0.9531058187149481,1.2385492440633463,0.013648544613879814,0.04909981431745975,0.1986553743690878,-0.023205219474702637,57.28333333333333,0.5226388888888891
har,LAC,horizon,0.5,240,0.9572387389476279,1.2630188181842263,0.011915200394937318,0.05303736288272002,0.22791630670460872,-0.02410045130642223,78.76666666666667,0.6718055555555557
har,LAC,horizon,0.5,480,0.9611854913157586,1.28483786876932,0.010606439873716008,0.05659538582528158,0.2516586508318821,-0.0250927778141435,100.78333333333333,0.7900347222222222
har,LAC,horizon,0.5,960,0.9624787793535632,1.2925884685214788,0.010120762414341946,0.05731642111850285,0.25983492532513525,-0.025228668313490764,114.71666666666667,0.8805034722222221
har,LAC,horizon,1.0,120,0.9648511196206582,1.392819220449989,0.009444880935079543,0.060845115223169516,0.3529253507557303,-0.027408883153502907,46.56666666666667,0.6119444444444446
har,LAC,horizon,1.0,240,0.9635458803474665,1.370599301536115,0.009607489995650939,0.05934450428255845,0.3354967900564974,-0.026408161705708613,63.95,0.7335416666666671
har,LAC,horizon,1.0,480,0.9737001776590513,1.4903686834103484,0.00619560030856673,0.0691100721685742,0.4571894654729105,-0.029503617379292777,72.93333333333334,0.8480555555555552
har,LAC,horizon,1.0,960,0.9731980762094371,1.499955907198917,0.006245533363547694,0.06803571797437685,0.4672023640025736,-0.02910389736428502,76.31666666666666,0.9205034722222222
har,LAC,hypergeom,0.1,120,0.9119190011907659,1.0580629142723625,0.03259429731165892,0.007912996793277458,0.01816904457810395,-0.0042594667769235185,110.9,0.07583333333333325
har,LAC,hypergeom,0.1,240,0.9205569728771998,1.0755580977849335,0.027487262212788376,0.016355596812292112,0.040455586305315656,-0.008528389488571169,202.46666666666667,0.15638888888888886
har,LAC,hypergeom,0.1,480,0.9245016760443162,1.0844772429551934,0.025451429664057133,0.019911570553839308,0.05129802501775539,-0.010247788023802365,359.6166666666667,0.25079861111111107
har,LAC,hypergeom,0.1,960,0.9250460715391781,1.084893810732889,0.025069328952271885,0.019883713304117964,0.05214026753654534,-0.010280101775560813,605.7166666666667,0.36904513888888885
har,LAC,hypergeom,0.25,120,0.9371852584074688,1.1404067494589505,0.01994677697041839,0.03317925400998031,0.10051287976469207,-0.01690698711816406,88.3,0.26416666666666666
har,LAC,hypergeom,0.25,240,0.9432648337953675,1.159188702151972,0.017006277770520124,0.0390634577304597,0.12408619067235431,-0.019009373930839426,139.15,0.4202083333333334
har,LAC,hypergeom,0.25,480,0.9457286502859115,1.1675881582360832,0.016255029771451577,0.04113854479543458,0.13440894029864522,-0.01944418791640793,206.48333333333332,0.5698263888888889
har,LAC,hypergeom,0.25,960,0.945990155502037,1.1670572124196439,0.0159590941407004,0.04082779726697683,0.1343036692233004,-0.01939033658713231,280.76666666666665,0.7075347222222222
har,LAC,hypergeom,0.5,120,0.955213593291628,1.2521681436985992,0.012773753592096777,0.05120758889413953,0.2122742740043407,-0.024080010496485674,70.86666666666666,0.4094444444444446
har,LAC,hypergeom,0.5,240,0.9610176585784783,1.2837078299527005,0.010599006263328327,0.05681628251357049,0.24860531847308287,-0.025416645438031224,95.51666666666667,0.602013888888889
har,LAC,hypergeom,0.5,480,0.9634089601343941,1.3002041342664994,0.009656684410885807,0.058818854643917055,0.26702491632906145,-0.026042533276973704,124.71666666666667,0.740173611111111
har,LAC,hypergeom,0.5,960,0.9647480085409474,1.3069553320682523,0.009293665253360802,0.059585650305887146,0.2742017888719087,-0.026055765474471908,148.36666666666667,0.8454513888888887
har,LAC,hypergeom,1.0,120,0.9631467392483062,1.3708170131594994,0.010034144030249322,0.059140734850817694,0.33092314346524115,-0.02681962005833313,62.5,0.4791666666666669
har,LAC,hypergeom,1.0,240,0.9731274003204748,1.4870766319648507,0.006220099363536537,0.06892602425556695,0.4519741204852329,-0.02979555233782302,71.91666666666667,0.7003472222222226
har,LAC,hypergeom,1.0,480,0.9752564835917181,1.5072727305361844,0.0055752136688059705,0.07066637810124098,0.47409351259874644,-0.030124004019053536,93.16666666666667,0.805902777777778
har,LAC,hypergeom,1.0,960,0.9766202973716424,1.5454637939399933,0.005058355398967215,0.07145793913658206,0.5127102507436498,-0.030291075328865498,101.06666666666666,0.8947222222222221
har,LAC,martingale,0.1,120,0.9066796612151338,1.0458098543507013,0.03545290794670426,0.0026736568176453676,0.005915984656442607,-0.00140085614187819,117.73333333333333,0.018888888888888837
har,LAC,martingale,0.1,240,0.9192395398358754,1.0712410576709501,0.028170094507121678,0.015038163770967653,0.036138546191332395,-0.007845557194237868,219.58333333333334,0.0850694444444444
har,LAC,martingale,0.1,480,0.925022041157209,1.0854528486356425,0.025009080807287854,0.020431935666732095,0.05227363069820439,-0.010690136880571645,394.3833333333333,0.1783680555555555
har,LAC,martingale,0.1,960,0.9256148670327345,1.086446637395472,0.024781324043136863,0.020452508797674386,0.05369309419912844,-0.010568106684695837,669.6333333333333,0.30246527777777776
har,LAC,martingale,0.25,120,0.9333538739318767,1.129910514589138,0.021675976884051935,0.02934786953438834,0.0900166448948794,-0.015177787204530505,101.3,0.15583333333333327
har,LAC,martingale,0.25,240,0.9455958547092299,1.1692460284366522,0.0160075751853253,0.041394478644322004,0.1341435169570344,-0.020008076516034253,164.55,0.314375
har,LAC,martingale,0.25,480,0.946750716070376,1.1710234030088797,0.015705182886062666,0.042160610579899,0.13784418507144186,-0.01999403480179684,243.83333333333334,0.492013888888889
har,LAC,martingale,0.25,960,0.9468613443900504,1.1707049755084333,0.015661991458489247,0.04169898615499015,0.13795143231208978,-0.019687439269343462,322.9166666666667,0.6636284722222222
har,LAC,martingale,0.5,120,0.9578643564301251,1.2740844682779673,0.011912845977117744,0.05385835203263671,0.23419059858370883,-0.02494091811146471,82.2,0.3150000000000001
har,LAC,martingale,0.5,240,0.9634070923890156,1.300345092609176,0.009765521061801834,0.059205716324107684,0.2652425811295584,-0.026250130639557723,117.3,0.51125
har,LAC,martingale,0.5,480,0.9655471253585048,1.3171822613554465,0.009040484057180848,0.06095701986802784,0.28400304341800864,-0.02665873363067866,144.41666666666666,0.6991319444444445
har,LAC,martingale,0.5,960,0.9654249951777112,1.3150319240262052,0.009074213350541375,0.06026263694265086,0.2822783808298616,-0.026275217377291337,159.86666666666667,0.8334722222222221
har,LAC,martingale,1.0,120,0.9714250050875667,1.4730214368124426,0.0071168341290473915,0.06741900069007814,0.43312756711818406,-0.02973692995953506,68.76666666666667,0.4269444444444446
har,LAC,martingale,1.0,240,0.975028956095586,1.5097386841723868,0.005403471751386919,0.07082758003067807,0.47463617269276903,-0.030612179949972635,92.68333333333334,0.6138194444444446
har,LAC,martingale,1.0,480,0.9774288813176422,1.5479281094106512,0.004780085651272934,0.07283877582716498,0.5147488914732133,-0.030919132036586576,98.88333333333334,0.7939930555555557
har,LAC,martingale,1.0,960,0.9768108658404703,1.5490894776514665,0.004987260175855341,0.07164850760540993,0.5163359344551229,-0.030362170551977374,102.6,0.8931249999999997
har,LAC,midpoint,0.5,120,0.9077424306403202,1.0399105540700728,0.033180369952443015,0.003736426242831829,1.6684375814161822e-05,-0.003673394136139445,57.28333333333333,0.5226388888888891
har,LAC,midpoint,0.5,240,0.9068766618770954,1.0353420931567967,0.033063682658007215,0.0026752858121876642,0.00023958167717887113,-0.0029519690433523513,78.76666666666667,0.6718055555555557
har,LAC,midpoint,0.5,480,0.9066124609458132,1.033163069842666,0.033030917615213026,0.002022355455336402,-1.6148094772235942e-05,-0.0026683000726464906,100.78333333333333,0.7900347222222222
har,LAC,midpoint,0.5,960,0.9053412184935092,1.0294009831618274,0.033462526320543536,0.00017886025844908785,-0.0033525600345162753,-0.0018869044072891833,114.71666666666667,0.8805034722222221
har,LAC,no_intersection,0.5,120,0.952874536339169,1.236499649165631,0.013709498810640706,0.0488685319416804,0.19660577947137262,-0.023144265277941747,57.56666666666667,0.5202777777777778
har,LAC,no_intersection,0.5,240,0.956980004435958,1.2600489326446602,0.012011532321781216,0.0527786283710501,0.22494642116504251,-0.024004119379578335,79.73333333333333,0.6677777777777779
har,LAC,no_intersection,0.5,480,0.9609295854351981,1.281431077784318,0.01073081541387209,0.05633947994472101,0.24825185984688009,-0.024968402273987417,102.2,0.7870833333333332
har,LAC,no_intersection,0.5,960,0.962088766121314,1.2888858387880477,0.010272958348683794,0.0569264078862537,0.2561322955917043,-0.025076472379148916,117.13333333333334,0.8779861111111111
har,LAC,one_look_50,0.5,120,0.9518370673037709,1.2982915764639216,0.014146825384183138,0.047831062906282425,0.2583977067696631,-0.02270693870439931,60.0,0.5000000000000002
har,LAC,one_look_50,0.5,240,0.9432713417868126,1.1828920903892326,0.01739784242287098,0.03906996572190483,0.14778957890961486,-0.018617809278488568,120.0,0.5000000000000002
har,LAC,one_look_50,0.5,480,0.9278766969593785,1.1048670582659799,0.024557783722838965,0.02328659146890153,0.07168784032854182,-0.011141433965020535,240.0,0.5000000000000002
har,LAC,one_look_50,0.5,960,0.9223886972955484,1.0828220048251964,0.02697516581501787,0.01722633906048826,0.05006846162885285,-0.008374264912814833,480.0,0.5000000000000002
har,LAC,sparse_checks,0.5,120,0.952112271738501,1.2325213389849035,0.01413370815070736,0.048106267341012615,0.19262746929064484,-0.022720055937875086,57.81666666666667,0.5181944444444445
har,LAC,sparse_checks,0.5,240,0.955678978158487,1.2490826107970974,0.012731535872037097,0.05147760209357917,0.21398009931747955,-0.02328411582932245,74.78333333333333,0.688402777777778
har,LAC,sparse_checks,0.5,480,0.9584630250637807,1.263713998500927,0.011733927348744474,0.05387291957330377,0.23053478056348914,-0.02396529033911503,95.58333333333333,0.8008680555555557
har,LAC,sparse_checks,0.5,960,0.959377190000599,1.2702225293448006,0.011259892893342083,0.054214831765538714,0.2374689861484571,-0.024089537834490624,114.85,0.8803645833333332
har,LAC,uncorrected,0.5,120,0.9532327263403163,1.2399844100609045,0.013625332946080324,0.049226721942827775,0.20009054036664595,-0.023228431142502125,57.13333333333333,0.5238888888888891
har,LAC,uncorrected,0.5,240,0.9566142318715145,1.2595172878476897,0.012417414837435477,0.05241285580660666,0.22441477636807194,-0.023598236863924076,64.26666666666667,0.7322222222222226
har,LAC,uncorrected,0.5,480,0.9556631937681803,1.2547466180655538,0.013149476639104051,0.051073088277703356,0.2215674001281159,-0.022549741048755456,67.93333333333334,0.8584722222222223
har,LAC,uncorrected,0.5,960,0.9563504004249546,1.2596387798534212,0.012601146923713261,0.05118804218989435,0.22688523665707777,-0.022748283804119446,72.21666666666667,0.9247743055555554
mhealth,APS,fixed_25,0.5,120,0.9014144912576293,4.605462913108407,0.037715658439017336,-0.00028041311135495176,0.1845503481236876,0.004018477465088556,30.0,0.7500000000000004
mhealth,APS,fixed_25,0.5,240,0.9013851483306118,4.457556677798406,0.03560790270649543,-0.0002435305185804119,0.06724364867260159,0.002797037622170597,60.0,0.7500000000000004
mhealth,APS,fixed_25,0.5,480,0.9035711776860117,4.44854482364055,0.03247039617870832,0.0016421072139892535,0.06385440743727737,0.00023628343603206037,120.0,0.7500000000000004
mhealth,APS,fixed_25,0.5,960,0.9035711776860117,4.44854482364055,0.03247039617870832,0.0016421072139892535,0.06385440743727737,0.00023628343603206037,120.0,0.7500000000000004
mhealth,APS,fixed_50,0.5,120,0.9025236028236174,4.486545855165601,0.03432167222454651,0.0008286984546331899,0.06563329018088128,0.000624491250617745,60.0,0.5000000000000002
mhealth,APS,fixed_50,0.5,240,0.9019372887742235,4.42314375763261,0.033680124669487325,0.0003086099250312717,0.03283072850680522,0.0008692595851625066,120.0,0.5000000000000002
mhealth,APS,fixed_50,0.5,480,0.9022998942719341,4.395024014372475,0.03234112756998272,0.0003708237999117398,0.010333598169202445,0.00010701482730645625,240.0,0.5000000000000002
mhealth,APS,fixed_50,0.5,960,0.9022998942719341,4.395024014372475,0.03234112756998272,0.0003708237999117398,0.010333598169202445,0.00010701482730645625,240.0,0.5000000000000002
mhealth,APS,fixed_75,0.5,120,0.9018011481249901,4.4502868608426756,0.033789134159935834,0.00010624375600586001,0.029374295857955306,9.19531860070839e-05,90.0,0.2500000000000001
mhealth,APS,fixed_75,0.5,240,0.9021800904353008,4.406945300321207,0.032939350171036975,0.0005514115861085418,0.016632271195402525,0.00012848508671215827,180.0,0.2500000000000001
mhealth,APS,fixed_75,0.5,480,0.9016138548209451,4.381127285931645,0.032439013560421635,-0.00031521565107737705,-0.0035631302716270918,0.00020490081774537857,360.0,0.2500000000000001
mhealth,APS,fixed_75,0.5,960,0.9016138548209451,4.381127285931645,0.032439013560421635,-0.00031521565107737705,-0.0035631302716270918,0.00020490081774537857,360.0,0.2500000000000001
mhealth,APS,full_reference,0.5,120,0.9016949043689843,4.420912564984719,0.03369718097392876,0.0,0.0,0.0,120.0,0.0
mhealth,APS,full_reference,0.5,240,0.9016286788491922,4.390313029125804,0.03281086508432481,0.0,0.0,0.0,240.0,0.0
mhealth,APS,full_reference,0.5,480,0.9019290704720224,4.384690416203273,0.032234112742676256,0.0,0.0,0.0,480.0,0.0
mhealth,APS,full_reference,0.5,960,0.9019290704720224,4.384690416203273,0.032234112742676256,0.0,0.0,0.0,480.0,0.0
mhealth,APS,horizon,0.1,120,0.9016664605020048,4.420202725525572,0.03370450858783532,-2.8443866979498333e-05,-0.0007098394591476899,7.327613906559997e-06,119.71666666666667,0.0023611111111110864
mhealth,APS,horizon,0.1,240,0.9017408644454877,4.392260994692135,0.03277908793252133,0.00011218559629559334,0.0019479655663307619,-3.177715180348501e-05,237.95,0.008541666666666633
mhealth,APS,horizon,0.1,480,0.9026176464755177,4.39323229162449,0.03179106722486165,0.0006885760034953049,0.008541875421217813,-0.0004430455178145983,473.28333333333336,0.013993055555555503
mhealth,APS,horizon,0.1,960,0.9026176464755177,4.39323229162449,0.03179106722486165,0.0006885760034953049,0.008541875421217813,-0.0004430455178145983,473.28333333333336,0.013993055555555503
mhealth,APS,horizon,0.25,120,0.9021074275012679,4.427328317485621,0.033416405377759736,0.0004125231322837267,0.006415752500901626,-0.00028077559616900336,118.16666666666667,0.015277777777777727
mhealth,APS,horizon,0.25,240,0.9033938943735577,4.421305552829747,0.03185888007238795,0.0017652155243654281,0.0309925237039422,-0.00095198501193685,231.38333333333333,0.03590277777777775
mhealth,APS,horizon,0.25,480,0.9063850343330764,4.464460432967326,0.02926955704016437,0.004455963861053884,0.07977001676405283,-0.0029645557025118753,442.5833333333333,0.07795138888888882
mhealth,APS,horizon,0.25,960,0.9063850343330764,4.464460432967326,0.02926955704016437,0.004455963861053884,0.07977001676405283,-0.0029645557025118753,442.5833333333333,0.07795138888888882
mhealth,APS,horizon,0.5,120,0.9056018287136426,4.484681828954823,0.03143352986731313,0.003906924344658355,0.06376926397010428,-0.0022636511066156132,111.91666666666667,0.06736111111111105
mhealth,APS,horizon,0.5,240,0.9110638833766711,4.55672161414293,0.027376051651895963,0.009435204527478867,0.1664085850171256,-0.0054348134324288385,208.45,0.13145833333333332
mhealth,APS,horizon,0.5,480,0.9143333530128418,4.609581549168671,0.02463588742792845,0.012404282540819241,0.22489113296539825,-0.007598225314747786,372.28333333333336,0.2244097222222222
mhealth,APS,horizon,0.5,960,0.9143333530128418,4.609581549168671,0.02463588742792845,0.012404282540819241,0.22489113296539825,-0.007598225314747786,372.28333333333336,0.2244097222222222
mhealth,APS,horizon,1.0,120,0.9188505568388244,4.726862308709682,0.023466838741319974,0.017155652469840143,0.30594974372496236,-0.010230342232608762,92.58333333333333,0.22847222222222222
mhealth,APS,horizon,1.0,240,0.9242106118933824,4.8109274043905526,0.019834046648905746,0.02258193304419012,0.42061437526474815,-0.012976818435419054,159.7,0.33458333333333345
mhealth,APS,horizon,1.0,480,0.9269030582523706,4.857637295661137,0.017797300500817324,0.024973987780348088,0.47294687945786457,-0.01443681224185892,250.05,0.47906250000000006
mhealth,APS,horizon,1.0,960,0.9269030582523706,4.857637295661137,0.017797300500817324,0.024973987780348088,0.47294687945786457,-0.01443681224185892,250.05,0.47906250000000006
mhealth,APS,hypergeom,0.1,120,0.9017522890685591,4.42200012223076,0.03365775087847677,5.7384699574868336e-05,0.001087557246041205,-3.9430095451993335e-05,119.86666666666666,0.0011111111111111
mhealth,APS,hypergeom,0.1,240,0.9017947121622231,4.392820611836962,0.032719920023791656,0.00016603331303088003,0.002507582711157395,-9.094506053315334e-05,239.28333333333333,0.0029861111111110935
mhealth,APS,hypergeom,0.1,480,0.9023044403906191,4.389742343752141,0.032034383225713406,0.0003753699185966184,0.005051927548867003,-0.00019972951696285002,476.9,0.00645833333333329
mhealth,APS,hypergeom,0.1,960,0.9023044403906191,4.389742343752141,0.032034383225713406,0.0003753699185966184,0.005051927548867003,-0.00019972951696285002,476.9,0.00645833333333329
mhealth,APS,hypergeom,0.25,120,0.9019585667643297,4.425898706509793,0.033505678999329984,0.000263662395345395,0.004986141525073053,-0.0001915019745987667,119.06666666666666,0.00777777777777774
mhealth,APS,hypergeom,0.25,240,0.9032995830410787,4.418681169312061,0.03189573713662956,0.0016709041918865017,0.028368140186256104,-0.0009151279476952367,234.16666666666666,0.024305555555555514
mhealth,APS,hypergeom,0.25,480,0.9061572331915652,4.45737215691243,0.029428711758028192,0.004228162719542674,0.07268174070915748,-0.0028054009846480484,455.23333333333335,0.051597222222222176
mhealth,APS,hypergeom,0.25,960,0.9061572331915652,4.45737215691243,0.029428711758028192,0.004228162719542674,0.07268174070915748,-0.0028054009846480484,455.23333333333335,0.051597222222222176
mhealth,APS,hypergeom,0.5,120,0.9052306618745164,4.478788501218489,0.03150118939500098,0.0035357575055321353,0.0578759362337696,-0.0021959915789277603,114.6,0.04499999999999994
mhealth,APS,hypergeom,0.5,240,0.9111699372647213,4.558345208200838,0.027304611189951034,0.009541258415528966,0.16803217907503437,-0.005506253894373767,215.51666666666668,0.10201388888888886
mhealth,APS,hypergeom,0.5,480,0.9149008274980331,4.617530876624222,0.024354596745964765,0.012971757026010618,0.2328404604209492,-0.007879515996711472,400.6666666666667,0.16527777777777777
mhealth,APS,hypergeom,0.5,960,0.9149008274980331,4.617530876624222,0.024354596745964765,0.012971757026010618,0.2328404604209492,-0.007879515996711472,400.6666666666667,0.16527777777777777
mhealth,APS,hypergeom,1.0,120,0.9182248700050035,4.713506489850568,0.024012221912065233,0.01652996563601914,0.2925939248658483,-0.009684959061863504,101.11666666666666,0.157361111111111
mhealth,APS,hypergeom,1.0,240,0.9249065628726415,4.823172943516274,0.019397019015978074,0.02327788402344929,0.43285991439046956,-0.013413846068346716,174.63333333333333,0.27236111111111116
mhealth,APS,hypergeom,1.0,480,0.9276138775311882,4.87839455781853,0.017305498096770462,0.02568480705916568,0.49370414161525766,-0.014928614645905783,288.6,0.39875000000000005
mhealth,APS,hypergeom,1.0,960,0.9276138775311882,4.87839455781853,0.017305498096770462,0.02568480705916568,0.49370414161525766,-0.014928614645905783,288.6,0.39875000000000005
mhealth,APS,martingale,0.1,120,0.9016980138217205,4.420937080090351,0.03369718097392876,3.1094527363183333e-06,2.4515105631263334e-05,0.0,119.98333333333333,0.00013888888888888667
mhealth,APS,martingale,0.1,240,0.9016786373070127,4.391221660102588,0.032782310305770036,4.995845782056334e-05,0.0009086309767843716,-2.8554778554776666e-05,239.83333333333334,0.0006944444444444367
mhealth,APS,martingale,0.1,480,0.9021175213904129,4.387301483671865,0.03213379985254071,0.00018845091839053831,0.0026110674685928654,-0.00010031289013554,478.85,0.0023958333333333067
mhealth,APS,martingale,0.1,960,0.9021175213904129,4.387301483671865,0.03213379985254071,0.00018845091839053831,0.0026110674685928654,-0.00010031289013554,478.85,0.0023958333333333067
mhealth,APS,martingale,0.25,120,0.9017043510489547,4.421140776505298,0.033691793125983666,9.44667997049e-06,0.00022821152057816166,-5.387847945098333e-06,119.95,0.00041666666666665997
mhealth,APS,martingale,0.25,240,0.9023823964917664,4.4033525279191235,0.03240743957172638,0.0007537176425742749,0.013039498793318964,-0.0004034255125984303,238.15,0.007708333333333311
mhealth,APS,martingale,0.25,480,0.9058601568735537,4.4528499610028724,0.029692031915805123,0.0039310864015313345,0.06815954479959976,-0.002542080826871115,464.85,0.03156249999999996
mhealth,APS,martingale,0.25,960,0.9058601568735537,4.4528499610028724,0.029692031915805123,0.0039310864015313345,0.06815954479959976,-0.002542080826871115,464.85,0.03156249999999996
mhealth,APS,martingale,0.5,120,0.9024930524552867,4.4372931830211995,0.03320352927765421,0.0007981480863023633,0.016380618036480516,-0.00049365169627454,118.86666666666666,0.009444444444444412
mhealth,APS,martingale,0.5,240,0.9088194878403544,4.51745838525594,0.02878403762355764,0.0071908089911621054,0.12714535613013536,-0.004026827460767156,227.58333333333334,0.05173611111111107
mhealth,APS,martingale,0.5,480,0.9154401630429182,4.627890847464617,0.024136308957810413,0.01351109257089573,0.24320043126134533,-0.008097803784865831,425.78333333333336,0.11295138888888885
mhealth,APS,martingale,0.5,960,0.9154401630429182,4.627890847464617,0.024136308957810413,0.01351109257089573,0.24320043126134533,-0.008097803784865831,425.78333333333336,0.11295138888888885
mhealth,APS,martingale,1.0,120,0.9131932268763734,4.650099697426925,0.02733519414662858,0.01149832250738907,0.2291871324422054,-0.006361986827300163,109.93333333333334,0.08388888888888882
mhealth,APS,martingale,1.0,240,0.9260646452905356,4.83798757476157,0.018726498218112377,0.02443596644134324,0.44767454563576586,-0.014084366866212426,197.13333333333333,0.17861111111111108
mhealth,APS,martingale,1.0,480,0.9286339169551006,4.8968920979353046,0.016555067426907762,0.02670484648307802,0.5122016817320314,-0.015679045315768483,327.8,0.3170833333333334
mhealth,APS,martingale,1.0,960,0.9286339169551006,4.8968920979353046,0.016555067426907762,0.02670484648307802,0.5122016817320314,-0.015679045315768483,327.8,0.3170833333333334
mhealth,APS,midpoint,0.5,120,0.9015230321844748,4.420729513151154,0.03389010229662493,-0.00017187218450943334,-0.00018305183356533242,0.00019292132269617453,111.91666666666667,0.06736111111111105
mhealth,APS,midpoint,0.5,240,0.9022923288850369,4.40191140710288,0.032472894396038926,0.0006636500358446699,0.011598377977075839,-0.0003379706882858876,208.45,0.13145833333333332
mhealth,APS,midpoint,0.5,480,0.9017790209864806,4.383553992624278,0.03232661582064734,-0.00015004948554191668,-0.0011364235789938768,9.2503077971075e-05,372.28333333333336,0.2244097222222222
mhealth,APS,midpoint,0.5,960,0.9017790209864806,4.383553992624278,0.03232661582064734,-0.00015004948554191668,-0.0011364235789938768,9.2503077971075e-05,372.28333333333336,0.2244097222222222
mhealth,APS,no_intersection,0.5,120,0.9051560932390864,4.477947387266597,0.03162341566318643,0.0034611888701021215,0.057034822281877305,-0.002073765310742315,113.88333333333334,0.05097222222222217
mhealth,APS,no_intersection,0.5,240,0.9109314762068424,4.555457133074886,0.027409950211910932,0.009302797357650182,0.16514410394908138,-0.005400914872413862,214.55,0.10604166666666665
mhealth,APS,no_intersection,0.5,480,0.9144635032795969,4.611459889306496,0.024564094862269403,0.012534432807574372,0.22676947310322235,-0.007670017880406838,386.6,0.1945833333333333
mhealth,APS,no_intersection,0.5,960,0.9144635032795969,4.611459889306496,0.024564094862269403,0.012534432807574372,0.22676947310322235,-0.007670017880406838,386.6,0.1945833333333333
mhealth,APS,one_look_50,0.5,120,0.9473794587708113,5.618506465312281,0.01128528679332756,0.045684554401826886,1.1975939003275613,-0.022411894180601178,60.0,0.5000000000000002
mhealth,APS,one_look_50,0.5,240,0.9376903646487796,5.269417517529687,0.014606506052363442,0.03606168579958724,0.8791044884038831,-0.018204359031961357,120.0,0.5000000000000002
mhealth,APS,one_look_50,0.5,480,0.922875064091997,4.8368498066473276,0.020846490576649817,0.020945993619974543,0.4521593904440548,-0.011387622166026424,240.0,0.5000000000000002
mhealth,APS,one_look_50,0.5,960,0.922875064091997,4.8368498066473276,0.020846490576649817,0.020945993619974543,0.4521593904440548,-0.011387622166026424,240.0,0.5000000000000002
mhealth,APS,sparse_checks,0.5,120,0.9027766295994014,4.439781610873066,0.03308265549054939,0.00108172523041711,0.018869045888345988,-0.0006145254833793613,116.51666666666667,0.02902777777777775
mhealth,APS,sparse_checks,0.5,240,0.9030025445534681,4.414455078886191,0.032154543386163685,0.001373865704275875,0.024142049760386506,-0.0006563216981611169,226.41666666666666,0.05659722222222219
mhealth,APS,sparse_checks,0.5,480,0.9058836768316667,4.455336495555136,0.030091058618412953,0.003954606359644187,0.07064607935186297,-0.0021430541242632916,421.5,0.121875
mhealth,APS,sparse_checks,0.5,960,0.9058836768316667,4.455336495555136,0.030091058618412953,0.003954606359644187,0.07064607935186297,-0.0021430541242632916,421.5,0.121875
mhealth,APS,uncorrected,0.5,120,0.9063564643031279,4.494945150603971,0.030869858367003136,0.0046615599341436114,0.07403258561925118,-0.0028273226069256067,111.0,0.07499999999999994
mhealth,APS,uncorrected,0.5,240,0.9118419479998568,4.5697534108553945,0.0268124581422998,0.010213269150664525,0.17944038172958976,-0.005998406942024993,187.56666666666666,0.2184722222222222
mhealth,APS,uncorrected,0.5,480,0.9129536456596151,4.5902665294241185,0.025615297189369942,0.011024575187592672,0.2055761132208462,-0.006618815553306298,296.6333333333333,0.38201388888888893
mhealth,APS,uncorrected,0.5,960,0.9129536456596151,4.5902665294241185,0.025615297189369942,0.011024575187592672,0.2055761132208462,-0.006618815553306298,296.6333333333333,0.38201388888888893
mhealth,LAC,fixed_25,0.5,120,0.895291520918089,1.7305557563346095,0.037067383878807515,0.003897642119604683,0.22890844235442132,0.001776398253732059,30.0,0.7500000000000004
mhealth,LAC,fixed_25,0.5,240,0.8897078144426823,1.5265784691181983,0.038073139259427034,0.0001733963956771617,0.07350165845784894,0.0027657923369189914,60.0,0.7500000000000004
mhealth,LAC,fixed_25,0.5,480,0.890926636605029,1.4947094480919134,0.035178049710203656,7.230461848496661e-05,0.05392661129122192,0.00222426734907744,120.0,0.7500000000000004
mhealth,LAC,fixed_25,0.5,960,0.890926636605029,1.4947094480919134,0.035178049710203656,7.230461848496661e-05,0.05392661129122192,0.00222426734907744,120.0,0.7500000000000004
mhealth,LAC,fixed_50,0.5,120,0.8911206739306908,1.549274208491842,0.037101411043669354,-0.0002732048677935168,0.04762689451165402,0.0018104254185938918,60.0,0.5000000000000002
mhealth,LAC,fixed_50,0.5,240,0.886912045286964,1.4618700995579619,0.03874101230360518,-0.0026223727600411637,0.008793288897612416,0.003433665381097135,120.0,0.5000000000000002
